"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0,0,0,16.2,30.78,30.78,30.78,41.40882,50.974758,50.974758,58.72316778,58.72316778,58.72316778,58.72316778,62.5359665224935,65.9674853907377,69.0558523721574,71.8353826554352,71.8353826554352,74.0868021848902,74.0868021848902,74.0868021848902,74.0868021848902,75.5639585381656,76.8933992561135,78.0898959022665,79.1667428838043,80.1359051671883,81.0081512222339,81.793172671775,82.4996919763619,83.1355593504902,83.7078399872056,84.2228925602495,84.686439875989,85.1036324601545,85.4791057859035,85.8170317790776,86.1211651729342,86.3948852274052,86.6412332764291,86.8629465205507,87.06248844026,87.2420761679985,87.403705122963,87.5491711824312,87.6800906359525,87.7979181441217,87.9039629014739,87.999403183091
0,0,18,34.2,34.2,34.2,46.0098,56.63862,56.63862,56.63862,64.38702978,71.360598582,71.360598582,71.360598582,76.444330238658,81.0196887296502,81.0196887296502,84.7257291073539,88.0611654472872,88.0611654472872,88.0611654472872,88.0611654472872,90.2495452299175,92.2190870342847,93.9916746582152,93.9916746582152,95.4274706335989,95.4274706335989,96.5904653736597,97.6371606397144,97.6371606397144,97.6371606397144,97.6371606397144,98.3238974037729,98.9419604914256,99.498217270313,99.9988483713116,99.9988483713116,100.404359563121,100.769319635749,101.097783701114,101.097783701114,101.36383959406,101.603289897711,101.603289897711,101.603289897711,101.777849169073,101.934952513298,102.076345523101,102.203599231924
0,0,0,16.2,16.2,29.322,29.322,29.322,36.4964535,36.4964535,42.307760835,47.5379374365,52.24509637785,52.24509637785,52.24509637785,52.24509637785,52.24509637785,55.0246266611278,55.0246266611278,57.2760461905828,59.3023237670922,59.3023237670922,60.9436086040649,62.4207649573404,63.7502056752882,64.9467023214413,66.0235493029791,66.9927115863631,67.8649576414087,68.6499790909498,68.6499790909498,68.6499790909498,69.2222597276652,69.7373123007091,70.2008596164486,70.2008596164486,70.2008596164486,70.5387856096226,70.8429190034793,71.1166390579503,71.3629871069742,71.5847003510957,71.5847003510957,71.7642880788342,71.9259170337988,71.9259170337988,71.9259170337988,72.043744541968,72.043744541968,72.043744541968
0,0,18,34.2,34.2,47.322,47.322,57.95082,67.516758,67.516758,75.26516778,82.238736582,88.5149485038,88.5149485038,88.5149485038,93.0903069947922,97.2081296366852,97.2081296366852,97.2081296366852,100.210022342625,100.210022342625,102.641555434437,104.829935217067,104.829935217067,106.602522840997,108.197851702535,108.197851702535,109.49006808038,110.653062820441,111.699758086496,112.641783825945,112.641783825945,112.641783825945,113.328520590003,113.946583677656,114.502840456543,115.003471557542,115.003471557542,115.003471557542,115.003471557542,115.331935622907,115.627553281736,115.893609174682,116.133059478333,116.133059478333,116.133059478333,116.307618749695,116.46472209392,116.46472209392,116.46472209392
0,0,0,16.2,16.2,16.2,25.05735,33.028965,40.2034185,40.2034185,47.95182828,54.925397082,54.925397082,60.57398781162,65.657719468278,70.2330779592702,74.3509006011632,78.0569409788669,81.3923773188002,81.3923773188002,84.0940807541462,86.5256138459576,88.7139936285878,90.6835354329551,92.4561230568856,94.051451918423,95.4872478938067,96.7794642716521,96.7794642716521,96.7794642716521,96.7794642716521,97.6272874371564,98.3903282861103,99.0770650501688,99.0770650501688,99.6333218290562,100.133952930055,100.584520920954,100.584520920954,100.584520920954,100.912984986319,101.208602645148,101.208602645148,101.208602645148,101.424107918434,101.424107918434,101.424107918434,101.424107918434,101.565500928237,101.692754637059
0,0,0,16.2,30.78,30.78,30.78,28.122795,25.7313105,23.57897445,31.32738423,38.300953032,44.5771649538,50.22575568342,48.9548227692555,53.5301812602477,57.6480039021407,61.3540442798444,60.5201851948611,63.522077900801,62.8466520419645,65.2781851337759,67.4665649164062,69.4361067207734,71.2086943447039,70.8098621293195,72.2456581047033,71.9226040102419,73.0855987503027,72.823924933789,72.5884184989267,73.436241664431,74.1992825133849,74.0275983223703,73.8730825504571,73.7340183557353,74.2346494567339,74.6852174476327,74.5838396496805,74.9487997223085,75.2772637876737,75.5728814465024,75.506367473266,75.7458177769172,75.9613230502033,75.9128343637139,75.8691945458735,76.0262978900991,76.1676908999021,76.1358774726964
0,0,18,34.2,48.78,61.902,73.7118,73.7118,83.277738,91.8870822,99.63549198,106.609060782,112.8852727038,112.8852727038,117.969004360458,117.969004360458,122.086827002351,122.086827002351,125.422263342284,128.424156048224,131.12585948357,131.12585948357,131.12585948357,131.12585948357,132.898447107501,134.493775969038,134.493775969038,134.493775969038,135.656770709099,136.703465975154,137.645491714603,138.493314880107,139.256355729061,139.256355729061,139.256355729061,139.812612507949,140.313243608947,140.313243608947,140.718754800756,141.083714873384,141.083714873384,141.379332532213,141.645388425159,141.645388425159,141.860893698445,142.054848444402,142.054848444402,142.211951788628,142.211951788628,142.211951788628
0,0,18,34.2,48.78,48.78,60.5898,60.5898,70.155738,78.7650822,86.51349198,86.51349198,92.7897039018,98.43829463142,103.522026288078,108.09738477907,108.09738477907,108.09738477907,111.432821119004,111.432821119004,111.432821119004,113.864354210815,113.864354210815,115.833896015182,115.833896015182,117.42922487672,117.42922487672,117.42922487672,118.59221961678,118.59221961678,119.53424535623,119.53424535623,120.297286205184,120.984022969242,120.984022969242,120.984022969242,120.984022969242,121.434590960141,121.84010215195,121.84010215195,121.84010215195,122.135719810778,122.401775703724,122.401775703724,122.401775703724,122.595730449682,122.770289721043,122.770289721043,122.911682730847,122.911682730847
0,0,18,18,32.58,45.702,45.702,56.33082,56.33082,56.33082,64.07922978,64.07922978,68.78638872135,68.78638872135,72.5991874638435,76.0307063320877,79.1190733135074,79.1190733135074,81.6206505684574,83.8720700979124,85.8983476744219,85.8983476744219,87.5396325113946,89.01678886467,90.3462295826179,90.3462295826179,91.4230765641556,92.3922388475396,93.2644849025853,93.2644849025853,93.2644849025853,93.9003522767135,94.4726329134289,94.9876854864728,95.4512328022123,95.8684253863778,95.8684253863778,96.2063513795519,96.2063513795519,96.2063513795519,96.4526994285758,96.4526994285758,96.6522413482852,96.8318290760236,96.9934580309882,97.1389240904563,97.1389240904563,97.1389240904563,97.2449688478086,97.3404091294256
0,0,18,18,32.58,45.702,45.702,45.702,45.702,54.3113442,62.05975398,62.05975398,62.05975398,67.70834470962,72.792076366278,72.792076366278,76.909899008171,76.909899008171,76.909899008171,79.161318537626,79.161318537626,79.161318537626,80.8026033745987,80.8026033745987,82.1320440925466,83.3285407386996,84.4053877202374,85.3745500036214,86.246796058667,87.0318175082081,87.738336812795,88.3742041869233,88.9464848236387,88.9464848236387,89.4100321393782,89.8272247235437,90.2026980492927,90.5406240424668,90.8447574363234,91.1184774907945,91.3648255398184,91.5865387839399,91.7860807036492,91.9656684313877,92.1272973863523,92.2727634458204,92.4036828993417,92.5215104075109,92.6275551648632,92.7229954464802
0,0,0,16.2,30.78,30.78,30.78,41.40882,50.974758,50.974758,50.974758,49.2313657995,55.5075777213,54.095430038895,52.8244971247305,56.2560159929747,55.2265603325014,54.3000502380755,56.8016274930255,59.0530470224805,61.07932459899,62.9029744178485,64.5442592548212,66.0214156080966,67.3508563260445,68.5473529721976,69.6241999537354,70.5933622371194,71.465608292165,72.250629741706,72.957149046293,73.5930164204212,74.1652970571366,74.6803496301805,75.14389694592,75.5610895300855,75.9365628558345,76.2744888490086,76.5786222428653,76.8523422973363,77.0986903463602,77.3204035904817,77.5199455101911,77.4600829342782,77.6217118892428,77.767177948711,77.7235381308705,77.8413656390397,77.8060173865889,77.901457668206
0,0,18,34.2,48.78,48.78,48.78,59.40882,68.974758,68.974758,76.72316778,83.696736582,89.9729485038,89.9729485038,95.056680160458,99.6320386514502,99.6320386514502,99.6320386514502,102.967474991384,105.969367697324,108.671071132669,108.671071132669,108.671071132669,110.640612937037,112.413200560967,114.008529422505,115.444325397888,116.736541775734,117.899536515795,118.946231781849,118.946231781849,119.794054947354,119.794054947354,119.794054947354,120.412118035006,120.968374813894,120.968374813894,120.968374813894,120.968374813894,121.333334886522,121.333334886522,121.62895254535,121.62895254535,121.868402849002,121.868402849002,122.062357594959,122.236916866321,122.394020210546,122.394020210546,122.521273919369
0,0,18,18,18,31.122,31.122,31.122,31.122,37.57900815,43.390315485,48.6204920865,48.6204920865,52.856935133715,56.6697338762085,60.1012527444527,63.1896197258724,65.9691500091502,68.4707272641001,68.4707272641001,68.4707272641001,68.4707272641001,67.9236323184426,67.4312468673508,68.7606875852987,68.3618553699143,69.4387023514521,70.4078646348361,71.2801106898817,72.0651321394227,72.7716514440097,73.4075188181379,73.9797994548533,74.4948520278972,74.9583993436367,75.3755919278022,75.7510652535512,76.0889912467253,76.393124640582,76.666844695053,76.9131927440769,76.8392883293697,77.0388302490791,77.2184179768175,77.3800469317821,77.5255129912502,77.6564324447716,77.7742599529407,77.880304710293,77.8484912830873
0,0,18,34.2,34.2,47.322,59.1318,69.76062,79.326558,79.326558,79.326558,86.300126802,92.5763387238,98.22492945342,98.22492945342,98.22492945342,102.342752095313,106.048792473017,109.38422881295,112.38612151889,115.087824954236,115.087824954236,117.276204736866,117.276204736866,117.276204736866,118.871533598404,118.871533598404,120.163749976249,121.32674471631,122.373439982365,123.315465721814,124.163288887318,124.163288887318,124.850025651377,124.850025651377,124.850025651377,124.850025651377,124.850025651377,124.850025651377,124.850025651377,125.178489716742,125.178489716742,125.178489716742,125.417940020393,125.633445293679,125.827400039637,126.001959310998,126.159062655224,126.159062655224,126.159062655224
0,0,18,34.2,48.78,48.78,60.5898,60.5898,70.155738,78.7650822,86.51349198,93.487060782,99.7632727038,105.41186343342,110.495595090078,110.495595090078,114.613417731971,118.319458109675,118.319458109675,121.321350815615,121.321350815615,123.752883907426,123.752883907426,125.722425711793,127.495013335724,129.090342197261,129.090342197261,130.382558575107,130.382558575107,130.382558575107,130.382558575107,130.382558575107,130.382558575107,131.069295339165,131.069295339165,131.069295339165,131.069295339165,131.519863330064,131.519863330064,131.884823402692,132.213287468057,132.213287468057,132.479343361003,132.479343361003,132.479343361003,132.479343361003,132.479343361003,132.636446705228,132.777839715031,132.905093423854
0,0,0,16.2,30.78,30.78,42.5898,53.21862,62.784558,62.784558,70.53296778,77.506536582,83.7827485038,89.43133923342,94.515070890078,94.515070890078,94.515070890078,98.2211112677817,98.2211112677817,101.223003973722,101.223003973722,101.223003973722,101.223003973722,103.192545778089,103.192545778089,104.787874639626,104.787874639626,104.787874639626,105.950869379687,105.950869379687,105.950869379687,105.950869379687,106.713910228641,106.713910228641,106.713910228641,106.713910228641,106.713910228641,107.051836221815,107.051836221815,107.051836221815,106.969720205474,106.895815790767,107.095357710476,107.274945438214,107.436574393179,107.582040452647,107.712959906168,107.830787414338,107.93683217169,108.032272453307
0,0,18,34.2,34.2,47.322,59.1318,69.76062,79.326558,87.9359022,95.68431198,102.657880782,108.9340927038,114.58268343342,114.58268343342,119.158041924412,123.275864566305,126.981904944009,130.317341283942,133.319233989882,136.020937425228,136.020937425228,136.020937425228,137.990479229595,139.763066853526,139.763066853526,139.763066853526,139.763066853526,140.926061593587,141.972756859641,141.972756859641,142.820580025146,143.5836208741,143.5836208741,143.5836208741,144.139877652987,144.139877652987,144.590445643886,144.590445643886,144.955405716514,145.283869781879,145.283869781879,145.549925674825,145.789375978476,145.789375978476,145.983330724434,146.157889995795,146.157889995795,146.157889995795,146.285143704618
0,0,0,16.2,30.78,43.902,55.7118,66.34062,75.906558,84.5159022,84.5159022,91.489471002,97.7656829238,103.41427365342,103.41427365342,107.989632144412,112.107454786305,115.813495164009,119.148931503942,122.150824209882,124.852527645228,124.852527645228,124.852527645228,126.822069449595,128.594657073526,128.594657073526,128.594657073526,128.271602979065,129.434597719125,130.48129298518,131.423318724629,131.211362933253,131.974403782207,132.661140546266,132.506624774352,133.06288155324,133.563512654239,133.450870656514,133.856381848323,134.221341920951,134.549805986316,134.475901571609,134.741957464555,134.682094888642,134.897600161928,134.849111475438,135.0236707468,135.180774091026,135.322167100829,135.449420809652
0,0,18,34.2,34.2,47.322,59.1318,69.76062,79.326558,79.326558,79.326558,79.326558,85.6027699218,85.6027699218,85.6027699218,90.1781284127922,94.2959510546852,98.0019914323889,98.0019914323889,98.0019914323889,97.3265655735524,99.7580986653638,101.946478447994,101.454092996902,103.226680620833,104.82200948237,106.257805457754,107.550021835599,108.71301657566,108.451342759146,108.215836324284,109.063659489788,109.826700338742,110.513437102801,111.131500190453,111.687756969341,111.562599194091,111.449957196366,111.855468388175,112.220428460803,112.548892526169,112.844510184997,113.110566077943,113.350016381594,113.56552165488,113.759476400838,113.715836582997,113.872939927223,114.014332937026,113.98251950982
0,0,0,16.2,16.2,29.322,29.322,29.322,36.4964535,42.95346165,48.764768985,53.9949455865,58.70210452785,62.938547575065,66.7513463175585,70.1828651858027,73.2712321672224,76.0507624505002,78.5523397054502,80.8037592349051,82.8300368114146,84.6536866302732,86.2949714672459,87.7721278205213,89.1015685384692,90.2980651846222,91.37491216616,92.344074449544,93.2163205045896,94.0013419541307,94.7078612587176,95.3437286328459,95.9160092695613,96.4310618426052,96.8946091583447,97.3118017425102,97.3118017425102,97.6497277356843,97.6497277356843,97.6497277356843,97.8960757847082,98.1177890288297,98.3173309485391,98.4969186762775,98.6585476312421,98.8040136907102,98.9349331442315,99.0527606524007,99.158805409753,99.25424569137
0,0,18,34.2,48.78,48.78,60.5898,71.21862,80.784558,89.3939022,97.14231198,97.14231198,103.4185239018,109.06711463142,114.150846288078,118.72620477907,118.72620477907,118.72620477907,118.72620477907,118.72620477907,121.427908214416,123.859441306228,123.859441306228,123.859441306228,125.632028930158,127.227357791696,127.227357791696,128.519574169541,128.519574169541,128.519574169541,128.519574169541,129.367397335045,129.367397335045,130.054134099104,130.672197186756,131.228453965644,131.729085066642,132.179653057541,132.58516424935,132.950124321978,133.278588387343,133.278588387343,133.544644280289,133.78409458394,133.999599857226,134.193554603184,134.193554603184,134.193554603184,134.193554603184,134.320808312007
0,0,18,34.2,34.2,47.322,59.1318,69.76062,79.326558,79.326558,87.07496778,87.07496778,93.3511797018,93.3511797018,98.434911358458,103.01026984945,107.128092491343,110.834132869047,110.834132869047,113.836025574987,113.836025574987,116.267558666798,116.267558666798,118.237100471165,118.237100471165,118.237100471165,118.237100471165,119.529316849011,120.692311589072,121.739006855126,122.681032594576,122.681032594576,122.681032594576,122.681032594576,122.681032594576,123.237289373463,123.737920474462,124.18848846536,124.18848846536,124.553448537988,124.881912603354,124.881912603354,125.147968496299,125.147968496299,125.147968496299,125.341923242257,125.516482513619,125.673585857844,125.673585857844,125.800839566667
0,0,18,18,32.58,45.702,57.5118,57.5118,57.5118,66.1211442,73.86955398,80.843122782,87.1193347038,92.76792543342,97.851657090078,97.851657090078,97.851657090078,97.851657090078,101.187093430011,101.187093430011,103.888796865357,106.320329957169,106.320329957169,108.289871761536,108.289871761536,108.289871761536,109.72566773692,111.017884114765,112.180878854826,113.22757412088,113.22757412088,114.075397286385,114.838438135339,114.838438135339,114.838438135339,114.838438135339,115.339069236337,115.789637227236,115.789637227236,115.789637227236,116.118101292601,116.118101292601,116.118101292601,116.357551596253,116.573056869539,116.767011615496,116.941570886858,117.098674231084,117.240067240887,117.367320949709
0,0,18,18,18,18,26.85735,26.85735,34.0318035,40.48881165,40.48881165,45.7189882515,50.42614719285,54.662590240065,58.4753889825585,61.9069078508027,64.9952748322224,67.7748051155002,70.2763823704502,72.5278018999051,74.5540794764146,76.3777292952732,78.0190141322459,79.4961704855213,80.8256112034692,82.0221078496222,83.09895483116,84.068117114544,84.9403631695896,85.7253846191307,86.4319039237176,87.0677712978459,87.6400519345613,88.1551045076052,88.6186518233446,89.0358444075102,89.4113177332592,89.7492437264332,90.0533771202899,90.3270971747609,90.3270971747609,90.5488104188825,90.7483523385918,90.9279400663303,91.0895690212948,91.235035080763,91.3659545342843,91.4837820424535,91.5898267998057,91.6852670814228
0,0,18,18,32.58,45.702,45.702,45.702,55.267938,63.8772822,63.8772822,63.8772822,70.1534941218,75.80208485142,75.80208485142,75.80208485142,79.919907493313,83.6259478710167,86.96138421095,89.96327691689,92.664980352236,95.0965134440473,97.2848932266776,97.2848932266776,99.0574808506081,99.0574808506081,100.493276825992,101.785493203837,102.948487943898,103.995183209953,103.995183209953,103.995183209953,104.758224058907,104.758224058907,105.376287146559,105.376287146559,105.876918247558,106.327486238457,106.732997430266,106.732997430266,107.061461495631,107.357079154459,107.623135047405,107.862585351057,107.862585351057,107.862585351057,108.037144622418,108.037144622418,108.037144622418,108.037144622418
0,0,0,16.2,30.78,43.902,55.7118,66.34062,66.34062,64.18828395,71.93669373,78.910262532,85.1864744538,90.83506518342,95.918796840078,94.77495721733,98.8927798592229,102.598820236927,105.93425657686,105.183783400375,107.885486835721,110.317019927532,112.505399710163,114.47494151453,116.24752913846,115.848696923076,115.48974792923,115.166693834769,114.875945149753,115.922640415808,116.864666155257,117.712489320762,117.521729108523,117.350044917509,117.968108005161,117.829043810439,118.329674911438,118.217032913713,118.115655115761,118.480615188389,118.398499172048,118.694116830877,118.62760285764,118.62760285764,118.573726539319,118.525237852829,118.525237852829,118.682341197055,118.682341197055,118.809594905878
0,0,0,-4.05,10.53,23.652,20.69955,31.32837,28.9368855,35.39389365,33.456791205,38.6869678065,43.39412674785,47.630569795065,51.4433685375585,54.8748874058027,53.8454317453294,56.6249620286072,59.1265392835572,61.3779588130121,63.4042363895216,65.2278862083802,64.6807912627226,66.157947615998,67.4873883339459,68.683884980099,69.7607319616368,70.7298942450208,70.4391455600056,71.2241670095466,71.9306863141336,72.5665536882618,73.1388343249772,73.6538868980211,74.1174342137606,73.9783700190387,74.3538433447877,74.6917693379618,74.9959027318185,75.2696227862895,75.5159708353134,75.7376840794349,75.9372259991443,76.1168137268827,76.2784426818473,76.4239087413154,76.5548281948368,76.6726557030059,76.7787004603582,76.7468870331525
0,0,18,34.2,48.78,48.78,48.78,48.78,58.345938,58.345938,66.09434778,66.09434778,72.3705597018,78.01915043142,78.01915043142,82.5945089224122,82.5945089224122,86.3005493001159,89.6359856400492,92.6378783459892,95.3395817813352,97.7711148731466,99.9594946557768,99.9594946557768,99.9594946557768,99.9594946557768,101.395290631161,102.687507009006,102.687507009006,102.687507009006,103.629532748455,104.477355913959,105.240396762913,105.240396762913,105.240396762913,105.240396762913,105.741027863912,106.191595854811,106.59710704662,106.59710704662,106.925571111985,106.925571111985,106.925571111985,106.925571111985,107.141076385271,107.141076385271,107.141076385271,107.298179729497,107.298179729497,107.425433438319
0,0,18,34.2,48.78,48.78,48.78,59.40882,68.974758,77.5841022,77.5841022,84.557671002,90.8338829238,90.8338829238,90.8338829238,90.8338829238,94.951705565693,98.6577459433967,101.99318228333,104.99507498927,107.696778424616,107.696778424616,109.885158207246,111.854700011613,113.627287635544,115.222616497081,115.222616497081,115.222616497081,116.385611237142,117.432306503197,118.374332242646,119.22215540815,119.985196257104,119.985196257104,120.603259344757,120.603259344757,121.103890445756,121.103890445756,121.103890445756,121.103890445756,121.432354511121,121.72797216995,121.72797216995,121.967422473601,122.182927746887,122.376882492844,122.551441764206,122.551441764206,122.692834774009,122.820088482832
0,0,18,34.2,34.2,34.2,46.0098,46.0098,55.575738,55.575738,63.32414778,63.32414778,68.03130672135,72.267749768565,76.0805485110585,79.5120673793027,82.6004343607224,85.3799646440002,85.3799646440002,87.6313841734552,89.6576617499646,91.4813115688232,93.1225964057959,93.1225964057959,93.1225964057959,94.319093051949,94.319093051949,95.288255335333,96.1605013903786,96.9455228399196,97.6520421445066,97.6520421445066,98.224322781222,98.7393753542659,99.2029226700053,99.2029226700053,99.5783959957543,99.9163219889284,100.220455382785,100.494175437256,100.74052348628,100.962236730402,101.161778650111,101.341366377849,101.502995332814,101.648461392282,101.648461392282,101.648461392282,101.648461392282,101.743901673899
0,0,18,18,18,31.122,31.122,39.093615,46.2680685,52.72507665,58.536383985,58.536383985,63.24354292635,67.479985973565,71.2927847160585,74.7243035843027,77.8126705657224,77.8126705657224,77.8126705657224,80.0640900951774,82.0903676716869,83.9140174905454,83.9140174905454,83.9140174905454,85.2434582084933,86.4399548546464,86.4399548546464,87.4091171380304,88.281363193076,88.281363193076,88.281363193076,88.281363193076,88.8536438297914,89.3686964028353,89.8322437185748,90.2494363027403,90.6249096284893,90.6249096284893,90.929043022346,91.202763076817,91.4491111258409,91.6708243699624,91.8703662896718,92.0499540174102,92.2115829723748,92.3570490318429,92.4879684853642,92.4879684853642,92.5940132427165,92.6894535243336
