"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
0,3,9.81253010127694,15.9756474483855,21.5162758418088,26.50403981698,30.9927948930641,35.0327195683728,38.6686430251285,41.9409758339644,44.886075032541,47.536664375161,49.9221947711218,52.0691721298916,54.0014517523178,55.740503412592,57.3056499068211,58.7142817516308,59.9820504119588,61.1230422062542,62.14993482112,63.0741381744992,63.9059211925405,64.6545259087777,65.3282701533911,65.9346399735432,66.4803728116801,66.9715323660033,67.4135759648942,67.811415203896,68.1694705189976,68.4917203025891,68.7817451078214,69.0427674325304,69.2776875247686,69.489115607783,69.6794008824959,69.8506576297375,70.004788702255,70.1435066675207,70.2683528362598,70.3807143881251,70.4818397848038,70.5728526418146,70.6547642131244,70.7284846273031,70.794833000064,70.8545465355488,70.9082887174852,70.9566566812279,71.0001878485963
0,3,8.14400198017247,12.4095603143402,16.1464827374111,19.4810890208989,22.4742083548019,25.1657651242435,27.587535125601,29.7669511648888,31.7283759790061,33.4936443976026,35.0823820727356,36.512244886321,37.7991211117737,38.9573096286597,39.9996792697362,40.9378119399414,41.7821313412295,42.542018801857,43.2259175162726,43.8414263592048,44.3953843178321,44.8939464805934,45.3426524270776,45.7464877789131,46.109939595565,46.4370462305517,46.7314422020397,46.996398576379,47.2348593132843,47.449473976499,47.6426271733923,47.8164650505963,47.9729191400798,48.113727820615,48.2404556330967,48.3545106643303,48.4571601924404,48.5495447677396,48.6326908855088,48.7075223915011,48.7748707468942,48.835484266748,48.8900364346164,48.9391333856979,48.9833206416713,49.0230891720474,49.0588808493858,49.0910933589904,49.1200846176346
0,3,9.85388268954121,14.0415323995515,18.2724081434809,21.9326967527795,25.2635908166145,28.252296646466,30.9443917598711,33.3667160811864,35.5469473750979,37.5091209158081,39.2750857019277,40.8644518735912,42.2948819585657,43.5822689032887,44.740917186263,45.7837006328124,46.7222057367254,47.5668603297458,48.3270494635886,49.0112196840163,49.6269728824088,50.1811507609602,50.6799108516569,51.1287949332839,51.5327906067482,51.896386712866,52.2236232083721,52.5181360543275,52.7831976156874,53.0217530209113,53.2364528856128,53.4296827638442,53.6035896542525,53.7601058556199,53.9009704368505,54.0277485599581,54.141848870755,54.2445391504721,54.3369604022176,54.4201395287885,54.4950007427023,54.5623758352247,54.6230134184949,54.6775872434381,54.7267036858869,54.7709084840909,54.8106928024745,54.8464986890197,54.8787239869104
0,3,9.75011325515807,15.7768924204486,21.2111029914485,26.0997775933087,30.500027183332,34.4601592523278,38.0242974787826,41.232017831488,44.1189669964305,46.7172210675767,49.0556497687006,51.1602355919523,53.0543628345021,54.7590773524574,56.2933204186882,57.674139178281,58.9168760619177,60.0353392571901,61.0419561329353,61.947911321106,62.7632709904597,63.4970946928779,64.1575360250544,64.7519332240132,65.2868907030761,65.7683524342327,66.2016679922737,66.5916519945105,66.9426375965237,67.2585246383356,67.5428229759663,67.7986914798338,68.0289731333147,68.2362266214475,68.422754760767,68.5906300861545,68.7417178790033,68.8776968925672,69.0000780047747,69.1102210057615,69.2093497066496,69.2985655374489,69.3788597851682,69.4511246081156,69.5161629487683,69.5746974553557,69.6273785112844,69.6747914616202,69.7174631169224
0,3,9.21294956174679,15.7227997307073,21.6948279258957,27.0836000846251,31.9352138992293,36.3018781747795,40.2319021312993,43.768926909913,46.9522496072366,49.8172400837032,52.3957315185468,54.7163738106485,56.8049518736315,58.6846721303274,60.3764203613552,61.8989937692803,63.269309836413,64.5025942968324,65.6125503112098,66.6115107241496,67.5105750957953,68.3197330302765,69.0479751713095,69.7033930982392,70.293269232476,70.8241577532891,71.3019574220209,71.7319771238795,72.1189948555522,72.4673108140577,72.7807951767126,73.0629311031021,73.3168534368526,73.545383537228,73.7510606275659,73.93617000887,74.1027684520437,74.2527070509,74.3876517898707,74.5091020549444,74.6184072935106,74.7167820082202,74.8053192514589,74.8850027703737,74.956717937397,75.021261587718,75.0793508730069,75.1316312297669,75.1786835508509
0,3,9.18137629008852,14.3902185966252,19.0551873731955,23.2521679817043,27.029353791004,30.4288147440636,33.4883291947448,36.2418921739515,38.7200988535246,40.9504848650293,42.9578322753763,44.7644449446881,46.3903963470687,47.8537526092113,49.1707732451396,50.356091817475,51.422878532577,52.3829865761687,53.2470838154012,54.0247713307105,54.7246900944889,55.3546169818894,55.9215511805499,56.4317919593444,56.8910086602593,57.3043036910828,57.676269218824,58.011038193791,58.3123302712613,58.5834931409846,58.8275397237356,59.0471816482114,59.2448593802397,59.4227693390652,59.5828883020081,59.7269953686567,59.8566917286404,59.9734184526258,60.0784725042127,60.1730211506408,60.2581149324262,60.334699336033,60.4036252992791,60.4656586662006,60.52148869643,60.5717357236364,60.6169580481222,60.6576581401594,60.6942882229929
0,3,9.85316423247568,15.1218340008428,19.908449725138,24.2141705051333,28.0894305131652,31.577158973161,34.7161148636184,37.5411751512519,40.0837294108087,42.3720282443757,44.4314971945876,46.2850192497782,47.9531890994498,49.4545419641542,50.8057595423882,52.0218553627988,53.1163416011683,54.1013792157009,54.9879130687802,55.7857935365516,56.5038859575459,57.1501691364407,57.731823997446,58.2553133723508,58.7264538097652,59.1504802034381,59.5321039577437,59.8755653366187,60.1846805776062,60.462884294495,60.7132676396949,60.9386126503749,61.1414231599868,61.3239526186375,61.4882291314232,61.6360779929303,61.7691419682866,61.8888995461074,61.996681366146,62.0936850041809,62.1809882784122,62.2595612252204,62.3302768773478,62.3939209642624,62.4512006424856,62.5027523528864,62.5491488922472,62.5909057776719,62.6284869745541
0,3,10.0805413719267,15.7577992679145,20.9180291965463,25.5585391232319,29.7352676521853,33.4943036687218,36.8774375172249,39.9222578763347,42.662596207157,45.1289007043412,47.3485747518475,49.3462813946002,51.1442173730779,52.7623597537077,54.2186878962746,55.5293832245848,56.709009020064,57.7706722359952,58.7261691303334,59.5861163352377,60.3600688196516,61.0566260556241,61.6835275679993,62.2477389291371,62.755529154161,63.2125403566826,63.623850438952,63.9940295129944,64.3271906796327,64.627035729607,64.896896274584,65.1397707650633,65.3583578064946,65.5550861437828,65.7321416473422,65.8914916005456,66.0349065584287,66.1639800205235,66.2801461364088,66.3846956407056,66.4787901945727,66.5634752930531,66.6396918816854,66.7082868114545,66.7700222482467,66.8255841413597,66.8755898451614,66.920594978583,66.9610995986623
0,3,10.7016801541206,15.0082441587148,20.2030425459973,24.1536066889424,28.1073801080972,31.4469219651963,34.5727739998364,37.3199533822126,39.8287310780722,42.0666745653697,44.0917901290979,45.9083678869333,47.5465994023925,49.0191880186383,50.3455177576069,51.5386650131433,52.6127995085821,53.5793546189823,54.4493454029063,55.2322870008663,55.9369619740496,56.5711543189221,57.1419357440622,57.6556344575797,58.1179658105535,58.5340626484953,58.9085505608321,59.2455892652966,59.5489243282651,59.8219257591243,60.0676271160338,60.2887582992608,60.4877763850421,60.666892650773,60.828097296235,60.9731814736865,61.1037572352966,61.2212754196995,61.3270417862371,61.4222315158049,61.5079022725896,61.5850059536004,61.6543992665626,61.7168532481997,61.7730618316889,61.8236495568206,61.8691785094438,61.9101545668021,61.947033018426
0,3,10.9553998664953,16.1784228550289,21.1509598683809,25.4898649429141,29.4633044795025,33.0050692444171,36.2098823131221,39.0855718965026,41.6780285564441,44.009064034259,46.1080874846682,47.9966609421873,49.6966518249743,51.2265057587872,52.603443467981,53.8426527022547,54.9579584251181,55.9617248395745,56.8651189957538,57.6781715371506,58.4099199277933,59.0684929257707,59.6612089017083,60.1946531406928,60.6747530256995,61.1068428871243,61.4957237800079,61.8457165747721,62.1607100944906,62.4442042600143,62.6993490101009,62.9289792846193,63.1356465319666,63.3216470544383,63.4890475247335,63.6397079479637,63.7753023288888,63.8973372717123,64.007168720258,64.1060170239469,64.194980497268,64.2750476232565,64.3471080366463,64.4119624086971,64.4703313435429,64.522863384904,64.570142222129,64.6126931756316,64.6509890337838
0,3,11.0777856037952,17.2112767859494,22.7821854448183,27.7937355640717,32.3042319652554,36.3636742016641,40.017172416542,43.3053208009041,46.2646543472333,48.9280545389116,51.3251147114229,53.4824688666829,55.424087606417,57.1715444721777,58.7442556513623,60.1596957126284,61.433591767768,62.5800982173935,63.6119540220565,64.5406242462532,65.3764274480303,66.1286503296296,66.805650923069,67.4149514571645,67.9633219378504,68.4568553704677,68.9010354598233,69.3007975402434,69.6605834126214,69.9843906977616,70.2758172543878,70.5381011553514,70.7741566662186,70.9866066259991,71.1778115898016,71.3498960572238,71.5047720779038,71.6441604965157,71.7696100732665,71.8825146923422,71.9841288495104,72.0755815909617,72.1578890582679,72.2319657788435,72.2986348273615,72.3586369710277,72.4126389003273,72.4612406366969,72.5049821994296
0,3,9.23223376306705,15.8511924296063,21.8218076576544,27.1955432220215,32.0319076703072,36.3846357065113,40.3020909395344,43.8278006492611,47.0009393880153,49.856764252894,52.4270066312848,54.7402247718365,56.8221210983331,58.69582779218,60.3821638166423,61.8998662386583,63.2657984184727,64.4951373803056,65.6015424459553,66.59730700504,67.4934951082162,68.3000644010749,69.0259767646476,69.6792978918631,70.267286906357,70.7964770194015,71.2727481211416,71.7013921127077,72.0871717051171,72.4343733382857,72.7468548081373,73.0280881310038,73.2811981215837,73.5089971131056,73.7140162054752,73.8985333886079,74.0645988534274,74.2140577717649,74.3485707982686,74.469632522122,74.57858807359,74.6766480699113,74.7649020666004,74.8443306636206,74.9158164009388,74.9801535645251,75.0380570117528,75.0901701142578,75.1370719065122
0,3,8.14811017736793,12.9210522111466,17.2712130480834,21.2076382848435,24.7587283544193,27.9579523965413,30.8385200107064,33.4315250682062,35.7654225448511,37.8660055867762,39.7565597247562,41.4580699260428,42.9894335875689,44.3676626319635,45.6080694546918,46.7244358616843,47.7291657320269,48.6334226559535,49.4472539033437,50.1797020321847,50.838905350558,51.4321883380373,51.9661430271369,52.4467022474703,52.8792055458265,53.2684585143689,53.6187861860657,53.9340810905961,54.2178465046748,54.4732353773461,54.7030853627505,54.9099503496145,55.0961288377922,55.2636894771521,55.414494052576,55.5502181704575,55.6723698765509,55.7823064120349,55.8812492939706,55.9702978877126,56.0504416220805,56.1225709830116,56.1874874078496,56.2459121902037,56.2984944943225,56.3458185680294,56.3884102343656,56.4267427340681,56.4612419838004
0,3,10.4938056605402,14.7222667892481,19.6637347189458,23.4228591458774,27.2230394766288,30.3905667362137,33.3944091537819,36.0051257317871,38.4109614331155,40.5421683897833,42.480882125353,44.2132266014543,45.7799089166903,47.1853350623345,48.4529983581573,49.5922111054934,50.6185230217594,51.5415854744701,52.3727162838515,53.1205070464433,53.7936562480741,54.3994072110288,54.9446335591596,55.4353066864902,55.8769310326911,56.2743817162437,56.6320941343396,56.9540311888489,57.2437770352318,57.504546783884,57.7392404744316,57.9504642404725,58.1405659664495,58.311657315924,58.4656396539941,58.6042236834042,58.7289493552256,58.8412024323866,58.9422302184801,59.0331552158772,59.1149877196462,59.1886369693353,59.2549212962991,59.3145771892071,59.368267493648,59.4165887671458,59.4600779135961,59.4992181452182,59.5344443537891
0,3,8.98444968019612,13.8619746272887,18.1843055401008,22.0883952349753,25.5991731126381,28.759475446759,31.6036226018488,34.1633809634843,36.4671581109933,38.5405586594995,40.4066189216746,42.0860732056566,43.597582051277,44.9579400144024,46.1822621807864,47.284152130621,48.2758530854537,49.1683839448069,49.971661718224,50.6946117142996,51.3452667107676,51.9308562075888,52.4578867547278,52.932214247153,53.3591089903356,53.7433142592,54.089099001178,54.4003052689581,54.6803909099602,54.9324679868622,55.1593373560739,55.3635197883644,55.5472839774259,55.7126717475813,55.8615207407211,55.995484834547,56.1160525189902,56.2245634349891,56.3222232593882,56.4101171013473,56.4892215591105,56.5604155710974,56.6244901818856,56.682157331595,56.7340577663334,56.780768157598,56.8228075097362,56.8606429266605,56.8946948018924
